variable,value,pop,logged_iso2,mean_w,se_w,count,question_n,question_text
prf_grp_a_group_of_people_with_similar_jobs,Unchecked: A group of people with similar jobs,smb business leaders,CR,.83892715,.029651593,204,242,"Which of these kinds of professional groups, if any, are you a part of? (Select all that apply)"
prf_grp_a_group_of_people_with_similar_jobs,Checked: A group of people with similar jobs,smb business leaders,CY,.17147602,.034684636,35,176,"Which of these kinds of professional groups, if any, are you a part of? (Select all that apply)"
prf_grp_a_group_of_people_with_similar_jobs,Unchecked: A group of people with similar jobs,smb business leaders,CY,.82852399,.034684636,141,176,"Which of these kinds of professional groups, if any, are you a part of? (Select all that apply)"
prf_grp_a_group_of_people_with_similar_jobs,Checked: A group of people with similar jobs,smb business leaders,CZ,.18856911,.030268107,39,236,"Which of these kinds of professional groups, if any, are you a part of? (Select all that apply)"
prf_grp_a_group_of_people_with_similar_jobs,Unchecked: A group of people with similar jobs,smb business leaders,CZ,.81143087,.030268107,197,236,"Which of these kinds of professional groups, if any, are you a part of? (Select all that apply)"
prf_grp_a_group_of_people_with_similar_jobs,Checked: A group of people with similar jobs,smb business leaders,DE,.19807978,.032756854,49,292,"Which of these kinds of professional groups, if any, are you a part of? (Select all that apply)"
prf_grp_a_group_of_people_with_similar_jobs,Unchecked: A group of people with similar jobs,smb business leaders,DE,.80192024,.032756854,243,292,"Which of these kinds of professional groups, if any, are you a part of? (Select all that apply)"
prf_grp_a_group_of_people_with_similar_jobs,Checked: A group of people with similar jobs,smb business leaders,DK,.20630176,.033735864,45,214,"Which of these kinds of professional groups, if any, are you a part of? (Select all that apply)"
prf_grp_a_group_of_people_with_similar_jobs,Unchecked: A group of people with similar jobs,smb business leaders,DK,.79369825,.033735864,169,214,"Which of these kinds of professional groups, if any, are you a part of? (Select all that apply)"
prf_grp_a_group_of_people_with_similar_jobs,Checked: A group of people with similar jobs,smb business leaders,DO,.10542807,.038654797,11,123,"Which of these kinds of professional groups, if any, are you a part of? (Select all that apply)"
prf_grp_a_group_of_people_with_similar_jobs,Unchecked: A group of people with similar jobs,smb business leaders,DO,.8945719,.038654801,112,123,"Which of these kinds of professional groups, if any, are you a part of? (Select all that apply)"
prf_grp_a_group_of_people_with_similar_jobs,Checked: A group of people with similar jobs,smb business leaders,DZ,.13209389,.074626982,4,24,"Which of these kinds of professional groups, if any, are you a part of? (Select all that apply)"
prf_grp_a_group_of_people_with_similar_jobs,Unchecked: A group of people with similar jobs,smb business leaders,DZ,.86790603,.074626997,20,24,"Which of these kinds of professional groups, if any, are you a part of? (Select all that apply)"
prf_grp_a_group_of_people_with_similar_jobs,Checked: A group of people with similar jobs,smb business leaders,EC,.07943359,.031782955,14,125,"Which of these kinds of professional groups, if any, are you a part of? (Select all that apply)"
prf_grp_a_group_of_people_with_similar_jobs,Unchecked: A group of people with similar jobs,smb business leaders,EC,.9205665,.031782936,111,125,"Which of these kinds of professional groups, if any, are you a part of? (Select all that apply)"
prf_grp_a_group_of_people_with_similar_jobs,Checked: A group of people with similar jobs,smb business leaders,EG,.24622732,.087437578,10,37,"Which of these kinds of professional groups, if any, are you a part of? (Select all that apply)"
prf_grp_a_group_of_people_with_similar_jobs,Unchecked: A group of people with similar jobs,smb business leaders,EG,.75377274,.08743757,27,37,"Which of these kinds of professional groups, if any, are you a part of? (Select all that apply)"
prf_grp_a_group_of_people_with_similar_jobs,Checked: A group of people with similar jobs,smb business leaders,ES,.20347482,.035297316,48,302,"Which of these kinds of professional groups, if any, are you a part of? (Select all that apply)"
prf_grp_a_group_of_people_with_similar_jobs,Unchecked: A group of people with similar jobs,smb business leaders,ES,.79652518,.035297316,254,302,"Which of these kinds of professional groups, if any, are you a part of? (Select all that apply)"
prf_grp_a_group_of_people_with_similar_jobs,Checked: A group of people with similar jobs,smb business leaders,ET,.26392987,.045546424,35,128,"Which of these kinds of professional groups, if any, are you a part of? (Select all that apply)"
prf_grp_a_group_of_people_with_similar_jobs,Unchecked: A group of people with similar jobs,smb business leaders,ET,.73607016,.045546424,93,128,"Which of these kinds of professional groups, if any, are you a part of? (Select all that apply)"
prf_grp_a_group_of_people_with_similar_jobs,Checked: A group of people with similar jobs,smb business leaders,FI,.29861629,.031624597,94,335,"Which of these kinds of professional groups, if any, are you a part of? (Select all that apply)"
prf_grp_a_group_of_people_with_similar_jobs,Unchecked: A group of people with similar jobs,smb business leaders,FI,.70138371,.031624597,241,335,"Which of these kinds of professional groups, if any, are you a part of? (Select all that apply)"
prf_grp_a_group_of_people_with_similar_jobs,Checked: A group of people with similar jobs,smb business leaders,FR,.19591071,.02745747,53,329,"Which of these kinds of professional groups, if any, are you a part of? (Select all that apply)"
prf_grp_a_group_of_people_with_similar_jobs,Unchecked: A group of people with similar jobs,smb business leaders,FR,.80408925,.027457472,276,329,"Which of these kinds of professional groups, if any, are you a part of? (Select all that apply)"
prf_grp_a_group_of_people_with_similar_jobs,Checked: A group of people with similar jobs,smb business leaders,GB,.23748814,.026520889,101,404,"Which of these kinds of professional groups, if any, are you a part of? (Select all that apply)"
prf_grp_a_group_of_people_with_similar_jobs,Unchecked: A group of people with similar jobs,smb business leaders,GB,.76251185,.026520889,303,404,"Which of these kinds of professional groups, if any, are you a part of? (Select all that apply)"
prf_grp_a_group_of_people_with_similar_jobs,Checked: A group of people with similar jobs,smb business leaders,GH,.28703877,.038817585,63,214,"Which of these kinds of professional groups, if any, are you a part of? (Select all that apply)"
prf_grp_a_group_of_people_with_similar_jobs,Unchecked: A group of people with similar jobs,smb business leaders,GH,.7129612,.038817585,151,214,"Which of these kinds of professional groups, if any, are you a part of? (Select all that apply)"
prf_grp_a_group_of_people_with_similar_jobs,Checked: A group of people with similar jobs,smb business leaders,GN,.10851915,.024472937,20,194,"Which of these kinds of professional groups, if any, are you a part of? (Select all that apply)"
prf_grp_a_group_of_people_with_similar_jobs,Unchecked: A group of people with similar jobs,smb business leaders,GN,.8914808,.024472943,174,194,"Which of these kinds of professional groups, if any, are you a part of? (Select all that apply)"
prf_grp_a_group_of_people_with_similar_jobs,Checked: A group of people with similar jobs,smb business leaders,GR,.11610212,.021811545,31,288,"Which of these kinds of professional groups, if any, are you a part of? (Select all that apply)"
prf_grp_a_group_of_people_with_similar_jobs,Unchecked: A group of people with similar jobs,smb business leaders,GR,.8838979,.021811543,257,288,"Which of these kinds of professional groups, if any, are you a part of? (Select all that apply)"
prf_grp_a_group_of_people_with_similar_jobs,Checked: A group of people with similar jobs,smb business leaders,GT,.11444208,.036439046,15,108,"Which of these kinds of professional groups, if any, are you a part of? (Select all that apply)"
prf_grp_a_group_of_people_with_similar_jobs,Unchecked: A group of people with similar jobs,smb business leaders,GT,.88555795,.036439043,93,108,"Which of these kinds of professional groups, if any, are you a part of? (Select all that apply)"
